# settimane	altezza (cm)
	26	36.8
	27	38.2
	28	39.7
	29	41.1
	30	42.5
	31	43.9
	32	45.2
	33	46.4
	34	47.6
	35	48.7
	36	49.1
	37	50.5
	38	51.3
	39	52.0
	40	52.5
	41	52.8
	42	53.0
	43	53.0
