# settimane	altezza (cm)
	26	32.4
	27	33.9
	28	35.5
	29	37.0
	30	38.5
	31	40.0
	32	41.4
	33	42.7
	34	44.0
	35	45.2
	36	46.2
	37	47.2
	38	48.1
	39	48.8
	40	49.4
	41	49.9
	42	50.2
	43	50.3
