# settimane	altezza (cm)
	26	30.0
	27	31.5
	28	33.0
	29	34.4
	30	35.8
	31	37.2
	32	38.5
	33	39.8
	34	41.0
	35	42.1
	36	43.1
	37	44.0
	38	44.8
	39	45.5
	40	46.0
	41	46.4
	42	46.6
	43	46.6
