# settimane	altezza (cm)
	26	37.9
	27	39.4
	28	40.9
	29	42.4
	30	43.9
	31	45.3
	32	46.7
	33	48.0
	34	49.3
	35	50.5
	36	51.5
	37	52.5
	38	53.3
	39	54.0
	40	54.6
	41	55.0
	42	55.3
	43	55.4
