# settimane	altezza (cm)
	26	34.2
	27	35.7
	28	37.2
	29	38.7
	30	40.1
	31	41.6
	32	42.9
	33	44.2
	34	45.5
	35	46.6
	36	47.7
	37	48.6
	38	49.5
	39	50.2
	40	50.7
	41	51.1
	42	51.4
	43	51.5
