# settimane	altezza (cm)
	26	31.1
	27	32.7
	28	34.2
	29	35.7
	30	37.2
	31	38.7
	32	40.1
	33	41.4
	34	42.7
	35	43.9
	36	45.0
	37	46.0
	38	46.8
	39	47.6
	40	48.2
	41	48.6
	42	48.9
	43	49.0
