# settimane	altezza (cm)
	26	32.0
	27	33.5
	28	35.0
	29	36.5
	30	38.0
	31	39.4
	32	40.8
	33	42.1
	34	43.3
	35	44.5
	36	45.6
	37	46.5
	38	47.3
	39	48.0
	40	48.6
	41	49.0
	42	49.3
	43	49.4
