# settimane	altezza (cm)
	26	33.7
	27	35.2
	28	36.7
	29	38.2
	30	39.6
	31	41.0
	32	42.3
	33	43.6
	34	44.8
	35	46.0
	36	47.0
	37	47.9
	38	48.7
	39	49.4
	40	49.9
	41	50.3
	42	50.5
	43	50.6
