# settimane	altezza (cm)
	26	30.7
	27	32.2
	28	33.8
	29	35.3
	30	36.7
	31	38.2
	32	39.5
	33	40.8
	34	42.1
	35	43.2
	36	44.3
	37	45.3
	38	46.1
	39	46.8
	40	47.4
	41	47.8
	42	48.0
	43	48.1
