# settimane	altezza (cm)
	26	37.2
	27	38.7
	28	40.1
	29	41.6
	30	43.0
	31	44.4
	32	45.7
	33	47.0
	34	48.2
	35	49.3
	36	50.4
	37	51.3
	38	52.1
	39	52.7
	40	53.3
	41	53.6
	42	53.9
	43	53.9
