# settimane	altezza (cm)
	26	37.5
	27	39.0
	28	40.5
	29	41.9
	30	43.4
	31	44.8
	32	46.1
	33	47.4
	34	48.7
	35	49.8
	36	50.8
	37	51.8
	38	52.6
	39	53.3
	40	53.8
	41	54.2
	42	54.4
	43	54.5
